PassengerId,Survived,Pclass,Sex,Age,Fare,Embarked,Title,FamilySize,IsAlone,AgeGroup,FareGroup,FamilySizeGroup,SexPclass_female_1,SexPclass_female_2,SexPclass_female_3,SexPclass_male_1,SexPclass_male_2,SexPclass_male_3,AgePclass_1_1,AgePclass_1_2,AgePclass_1_3,AgePclass_2_1,AgePclass_2_2,AgePclass_2_3,AgePclass_3_1,AgePclass_3_2,AgePclass_3_3,AgePclass_4_1,AgePclass_4_2,AgePclass_4_3,AgePclass_5_1,AgePclass_5_2,AgePclass_5_3
564,0,3,0,26.0,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
565,0,3,1,18.0,8.05,0,2,1,1,2,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
566,0,3,0,24.0,24.15,0,1,3,0,3,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
567,0,3,0,19.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
568,0,3,1,29.0,21.075,0,3,5,0,3,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
569,0,3,0,26.0,7.2292,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
570,1,3,0,32.0,7.8542,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
571,1,2,0,62.0,10.5,0,1,1,1,5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
572,1,1,1,53.0,51.4792,0,3,3,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
573,1,1,0,36.0,26.3875,0,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
574,1,3,1,18.0,7.75,2,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
575,0,3,0,16.0,8.05,0,1,1,1,2,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
576,0,3,0,19.0,14.5,0,1,1,1,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
577,1,2,1,34.0,13.0,0,2,1,1,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
578,1,1,1,39.0,55.9,0,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
579,0,3,1,31.0,14.4583,1,3,2,0,3,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
580,1,3,0,32.0,7.925,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
581,1,2,1,25.0,30.0,0,2,3,0,3,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
582,1,1,1,39.0,110.8833,1,3,3,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
583,0,2,0,54.0,26.0,0,1,1,1,4,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
584,0,1,0,36.0,40.125,1,1,1,1,4,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
585,0,3,0,26.0,8.7125,1,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
586,1,1,1,18.0,79.65,0,2,3,0,2,4,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
587,0,2,0,47.0,15.0,0,1,1,1,4,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
588,1,1,0,60.0,79.2,1,1,3,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
589,0,3,0,22.0,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,0,3,0,26.0,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
591,0,3,0,35.0,7.125,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
592,1,1,1,52.0,78.2667,1,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
593,0,3,0,47.0,7.25,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
594,0,3,1,18.0,7.75,2,2,3,0,2,1,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
595,0,2,0,37.0,26.0,0,1,2,0,4,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
596,0,3,0,36.0,24.15,0,1,3,0,4,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
597,1,2,1,24.0,33.0,0,2,1,1,3,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
598,0,3,0,49.0,0.0,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
599,0,3,0,26.0,7.225,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
600,1,1,0,49.0,56.9292,1,5,2,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
601,1,2,1,24.0,27.0,0,3,4,0,3,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
602,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
603,0,1,0,40.0,42.4,0,1,1,1,4,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
604,0,3,0,44.0,8.05,0,1,1,1,4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
605,1,1,0,35.0,26.55,1,1,1,1,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
606,0,3,0,36.0,15.55,0,1,2,0,4,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
607,0,3,0,30.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
608,1,1,0,27.0,30.5,0,1,1,1,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
609,1,2,1,22.0,41.5792,1,3,4,0,3,4,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
610,1,1,1,40.0,153.4625,0,2,1,1,4,4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
611,0,3,1,39.0,31.275,0,3,7,0,4,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
612,0,3,0,26.0,7.05,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
613,1,3,1,18.0,15.5,2,2,2,0,2,3,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
614,0,3,0,26.0,7.75,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615,0,3,0,35.0,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
616,1,2,1,24.0,65.0,0,2,4,0,3,4,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
617,0,3,0,34.0,14.4,0,1,3,0,3,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
618,0,3,1,26.0,16.1,0,3,2,0,3,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
619,1,2,1,4.0,39.0,0,2,4,0,1,4,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
620,0,2,0,26.0,10.5,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
621,0,3,0,27.0,14.4542,1,1,2,0,3,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
622,1,1,0,42.0,52.5542,0,1,2,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
623,1,3,0,20.0,15.7417,1,1,3,0,3,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
624,0,3,0,21.0,7.8542,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,0,3,0,21.0,16.1,0,1,1,1,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
626,0,1,0,61.0,32.3208,0,1,1,1,5,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
627,0,2,0,57.0,12.35,2,5,1,1,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
628,1,1,1,21.0,77.9583,0,2,1,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
629,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
630,0,3,0,26.0,7.7333,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
631,1,1,0,80.0,30.0,0,1,1,1,5,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
632,0,3,0,51.0,7.0542,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
633,1,1,0,32.0,30.5,1,5,1,1,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
634,0,1,0,40.0,0.0,0,1,1,1,4,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
635,0,3,1,9.0,27.9,0,2,6,0,1,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
636,1,2,1,28.0,13.0,0,2,1,1,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
637,0,3,0,32.0,7.925,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
638,0,2,0,31.0,26.25,0,1,3,0,3,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
639,0,3,1,41.0,39.6875,0,3,6,0,4,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
640,0,3,0,26.0,16.1,0,1,2,0,3,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
641,0,3,0,20.0,7.8542,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
642,1,1,1,24.0,69.3,1,2,1,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
643,0,3,1,2.0,27.9,0,2,6,0,1,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
644,1,3,0,26.0,56.4958,0,1,1,1,3,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
645,1,3,1,0.75,19.2583,1,2,4,0,1,3,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
646,1,1,0,48.0,76.7292,1,1,2,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
647,0,3,0,19.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
648,1,1,0,56.0,35.5,1,5,1,1,4,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
649,0,3,0,26.0,7.55,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
650,1,3,1,23.0,7.55,0,2,1,1,3,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
651,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
652,1,2,1,18.0,23.0,0,2,2,0,2,3,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
653,0,3,0,21.0,8.4333,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
654,1,3,1,18.0,7.8292,2,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
655,0,3,1,18.0,6.75,2,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
656,0,2,0,24.0,73.5,0,1,3,0,3,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
657,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
658,0,3,1,32.0,15.5,2,3,3,0,3,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
659,0,2,0,23.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
660,0,1,0,58.0,113.275,1,1,3,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
661,1,1,0,50.0,133.65,0,5,3,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
662,0,3,0,40.0,7.225,1,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
663,0,1,0,47.0,25.5875,0,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
664,0,3,0,36.0,7.4958,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1,3,0,20.0,7.925,0,1,2,0,3,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
666,0,2,0,32.0,73.5,0,1,3,0,3,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
667,0,2,0,25.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
668,0,3,0,26.0,7.775,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
669,0,3,0,43.0,8.05,0,1,1,1,4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
670,1,1,1,40.0,52.0,0,3,2,0,4,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
671,1,2,1,40.0,39.0,0,3,3,0,4,4,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
672,0,1,0,31.0,52.0,0,1,2,0,3,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
673,0,2,0,70.0,10.5,0,1,1,1,5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
674,1,2,0,31.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
675,0,2,0,31.0,0.0,0,1,1,1,3,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
676,0,3,0,18.0,7.775,0,1,1,1,2,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
677,0,3,0,24.5,8.05,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
678,1,3,1,18.0,9.8417,0,2,1,1,2,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
679,0,3,1,43.0,46.9,0,3,8,0,4,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
680,1,1,0,36.0,512.3292,1,1,2,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
681,0,3,1,18.0,8.1375,2,2,1,1,2,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
682,1,1,0,27.0,76.7292,1,1,1,1,3,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
683,0,3,0,20.0,9.225,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
684,0,3,0,14.0,46.9,0,1,8,0,2,4,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
685,0,2,0,60.0,39.0,0,1,3,0,4,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
686,0,2,0,25.0,41.5792,1,1,4,0,3,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
687,0,3,0,14.0,39.6875,0,1,6,0,2,4,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
688,0,3,0,19.0,10.1708,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
689,0,3,0,18.0,7.7958,0,1,1,1,2,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
690,1,1,1,15.0,211.3375,0,2,2,0,2,4,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
691,1,1,0,31.0,57.0,0,1,2,0,3,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
692,1,3,1,4.0,13.4167,1,2,2,0,1,2,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
693,1,3,0,26.0,56.4958,0,1,1,1,3,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
694,0,3,0,25.0,7.225,1,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
695,0,1,0,60.0,26.55,0,5,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
696,0,2,0,52.0,13.5,0,1,1,1,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
697,0,3,0,44.0,8.05,0,1,1,1,4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
698,1,3,1,18.0,7.7333,2,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
699,0,1,0,49.0,110.8833,1,1,3,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
700,0,3,0,42.0,7.65,0,1,1,1,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
701,1,1,1,18.0,227.525,1,3,2,0,2,4,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
702,1,1,0,35.0,26.2875,0,1,1,1,3,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
703,0,3,1,18.0,14.4542,1,2,2,0,2,2,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
704,0,3,0,25.0,7.7417,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
705,0,3,0,26.0,7.8542,0,1,2,0,3,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
706,0,2,0,39.0,26.0,0,1,1,1,4,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
707,1,2,1,45.0,13.5,0,3,1,1,4,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
708,1,1,0,42.0,26.2875,0,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
709,1,1,1,22.0,151.55,0,2,1,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
710,1,3,0,4.0,15.2458,1,4,3,0,1,3,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
711,1,1,1,24.0,49.5042,1,2,1,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
712,0,1,0,40.0,26.55,0,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
713,1,1,0,48.0,52.0,0,1,2,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
714,0,3,0,29.0,9.4833,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
715,0,2,0,52.0,13.0,0,1,1,1,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
716,0,3,0,19.0,7.65,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
717,1,1,1,38.0,227.525,1,2,1,1,4,4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
718,1,2,1,27.0,10.5,0,2,1,1,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
719,0,3,0,26.0,15.5,2,1,1,1,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
720,0,3,0,33.0,7.775,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
721,1,2,1,6.0,33.0,0,2,2,0,1,4,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
722,0,3,0,17.0,7.0542,0,1,2,0,2,1,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
723,0,2,0,34.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
724,0,2,0,50.0,13.0,0,1,1,1,4,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
725,1,1,0,27.0,53.1,0,1,2,0,3,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
726,0,3,0,20.0,8.6625,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
727,1,2,1,30.0,21.0,0,3,4,0,3,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
728,1,3,1,18.0,7.7375,2,2,1,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
729,0,2,0,25.0,26.0,0,1,2,0,3,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
730,0,3,1,25.0,7.925,0,2,2,0,3,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
731,1,1,1,29.0,211.3375,0,2,1,1,3,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
732,0,3,0,11.0,18.7875,1,1,1,1,1,3,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
733,0,2,0,31.0,0.0,0,1,1,1,3,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
734,0,2,0,23.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
735,0,2,0,23.0,13.0,0,1,1,1,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
736,0,3,0,28.5,16.1,0,1,1,1,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
737,0,3,1,48.0,34.375,0,3,5,0,4,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
738,1,1,0,35.0,512.3292,1,1,1,1,3,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
739,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
740,0,3,0,26.0,7.8958,0,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
741,1,1,0,40.0,30.0,0,1,1,1,4,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
742,0,1,0,36.0,78.85,0,1,2,0,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
743,1,1,1,21.0,262.375,1,2,5,0,3,4,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
744,0,3,0,24.0,16.1,0,1,2,0,3,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
745,1,3,0,31.0,7.925,0,1,1,1,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
746,0,1,0,70.0,71.0,0,5,3,0,5,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
747,0,3,0,16.0,20.25,0,1,3,0,2,3,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
748,1,2,1,30.0,13.0,0,2,1,1,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
749,0,1,0,19.0,53.1,0,1,2,0,3,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
750,0,3,0,31.0,7.75,2,1,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
751,1,2,1,4.0,23.0,0,2,3,0,1,3,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
752,1,3,0,6.0,12.475,0,4,2,0,1,2,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
